,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
69,(주)미디어코프,53890,2007/12,2009/04/11,1,105801,  출판업,4
70,(주)미래SCI,28040,2007/12,2021/04/13,1,74601,  도매 및 상품 중개업,4
71,(주)미래자원엠엘,233190,2007/12,2017/12/28,1,31008,  식료품 제조업,4
72,(주)미성포리테크,94700,2007/12,2012/04/13,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
73,(주)바이나믹,67850,2007/12,2010/05/19,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
74,(주)바이오빌,65940,2007/12,2020/07/31,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,4
75,(주)배명금속,11800,2007/12,2012/09/03,1,32401,  1차 금속 제조업,4
76,(주)베스트플로우,60410,2007/12,2008/09/03,1,147509,  사업지원 서비스업,4
77,(주)보광티에스,66690,2007/12,2012/05/01,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
78,(주)보루네오가구,4740,2007/12,2017/07/05,1,33201,  가구 제조업,4
79,(주)보홍,41320,2007/12,2010/05/08,1,74605,  도매 및 상품 중개업,4
80,(주)봉신,5350,2007/12,2011/04/15,1,85001,  수상 운송업,4
81,(주)부산도시가스,15350,2007/12,2022/01/18,1,43502,"  전기, 가스, 증기 및 공기조절 공급업",4
82,(주)브이에스에스티,35400,2007/12,2010/10/01,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
83,(주)블루멈,33880,2007/12,2009/09/04,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",4
84,(주)블루스톤디앤아이,33720,2007/12,2009/05/15,1,105802,  출판업,4
85,(주)블루젬디앤씨,53040,2007/12,2012/05/17,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
86,(주)비앤비성원,15200,2007/12,2012/05/01,1,32401,  1차 금속 제조업,4
87,(주)비에이치,90460,2007/12,2023/06/20,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
88,(주)비에이치케이,3990,2007/12,2009/04/30,1,74608,  도매 및 상품 중개업,4
89,(주)비엔디,47940,2007/12,2010/01/29,1,31008,  식료품 제조업,4
90,(주)비엔씨컴퍼니,58370,2007/12,2017/05/08,1,74607,  도매 및 상품 중개업,4
91,(주)사라콤,40020,2007/12,2009/05/27,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
92,(주)사이노젠,64060,2007/12,2010/04/13,1,32901,  기타 기계 및 장비 제조업,4
93,(주)사이버패스,63280,2007/12,2009/07/08,1,105802,  출판업,4
94,(주)사조해표,79660,2007/12,2019/06/26,1,31007,  식료품 제조업,4
95,(주)삼성수산,52560,2007/12,2009/07/01,1,10301,  어업,4
96,(주)삼양엔텍,8720,2007/12,2014/12/30,1,32902,  기타 기계 및 장비 제조업,4
97,(주)삼양제넥스,3940,2007/12,2016/01/21,1,31007,  식료품 제조업,4
98,(주)삼우이엠씨,26250,2007/12,2013/04/12,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,4
99,(주)샤인시스템,66300,2007/12,2010/06/29,1,32202,  고무 및 플라스틱제품 제조업,4
100,(주)서광건설산업,1600,2007/12,2010/04/15,1,64102,  종합 건설업,4
101,(주)선우중공업,68770,2007/12,2010/06/17,1,32902,  기타 기계 및 장비 제조업,4
102,(주)선진지주,14300,2007/12,2013/01/18,1,31006,  식료품 제조업,4
103,(주)선팩테크,54010,2007/12,2011/10/06,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
104,(주)성우몰드,53440,2007/12,2010/04/21,1,33003,  자동차 및 트레일러 제조업,4
105,(주)세계투어,47600,2007/12,2011/09/09,1,147502,  사업지원 서비스업,4
106,(주)세라온홀딩스,50600,2007/12,2008/09/09,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
107,(주)세븐코스프,17160,2007/12,2011/04/29,1,31008,  식료품 제조업,4
108,(주)세실,84450,2007/12,2011/02/10,1,32101,  의료용 물질 및 의약품 제조업,4
109,(주)세영디앤씨,52190,2007/12,2022/05/27,1,189001,"  창작, 예술 및 여가관련 서비스업",4
110,(주)세화피앤씨,85980,2007/12,2017/09/19,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
111,(주)셀런,13240,2007/12,2011/04/15,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
112,(주)셀트리온,68270,2007/12,2018/02/09,1,32101,  의료용 물질 및 의약품 제조업,4
113,(주)소리바다,53110,2007/12,2022/09/07,1,106301,  정보서비스업,4
114,(주)소예,35010,2007/12,2009/11/03,1,74607,  도매 및 상품 중개업,4
115,(주)스타맥스,17050,2007/12,2010/04/05,1,74604,  도매 및 상품 중개업,4
116,(주)스톰이앤에프,43680,2007/12,2011/04/13,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
117,(주)스틸플라워,87220,2007/12,2018/05/08,1,32401,  1차 금속 제조업,4
118,(주)스페이스솔루션,245030,2007/12,2019/02/27,1,105802,  출판업,4
119,(주)스포츠서울,39670,2007/12,2022/04/20,1,105801,  출판업,4
120,(주)승화프리텍,111610,2007/12,2016/01/25,1,64201,  전문직별 공사업,4
121,(주)시노펙스그린테크,37320,2007/12,2012/03/19,1,74605,  도매 및 상품 중개업,4
122,(주)신세계푸드,31440,2007/12,2010/04/29,1,95601,  음식점 및 주점업,4
123,(주)신양오라컴디스플레이,86830,2007/12,2017/05/08,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
124,(주)신일건업,14350,2007/12,2015/04/15,1,64101,  종합 건설업,4
125,(주)신지소프트,78700,2007/12,2010/02/27,1,105802,  출판업,4
126,(주)신한,5450,2007/12,2020/06/30,1,64101,  종합 건설업,4
127,(주)실리콘화일,82930,2007/12,2014/05/23,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
128,(주)심팩메탈,90730,2007/12,2018/07/17,1,32401,  1차 금속 제조업,4
129,(주)쌈지,33260,2007/12,2010/04/17,1,31501,"  가죽, 가방 및 신발 제조업",4
130,(주)써니트렌드,35500,2007/12,2009/09/04,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
131,(주)썬코어,51170,2007/12,2018/03/15,1,32901,  기타 기계 및 장비 제조업,4
132,(주)썬테크놀로지스,122800,2007/12,2020/02/12,1,32403,  1차 금속 제조업,4
133,(주)쎄라텍,41550,2007/12,2010/08/25,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
134,(주)쏠라엔텍,30390,2007/12,2010/05/08,1,74605,  도매 및 상품 중개업,4
135,(주)쓰리디월드,65340,2007/12,2010/04/15,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
136,(주)쓰리소프트,36360,2007/12,2009/04/29,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
137,(주)씨그널엔터테인먼트그룹,99830,2007/12,2018/05/04,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
138,(주)씨디네트웍스,73710,2007/12,2009/09/23,1,106301,  정보서비스업,4
139,(주)씨모텍,81090,2007/12,2011/09/23,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
140,(주)씨앤상선,790,2007/12,2009/05/13,1,85001,  수상 운송업,4
141,(주)씨앤에스자산관리,32040,2007/12,2018/10/11,1,147509,  사업지원 서비스업,4
142,(주)씨앤우방,13200,2007/12,2009/05/13,1,64102,  종합 건설업,4
143,(주)씨앤중공업,8400,2007/12,2009/05/13,1,33002,  자동차 및 트레일러 제조업,4
144,(주)씨앤케이인터내셔널,39530,2007/12,2015/05/19,1,32402,  1차 금속 제조업,4
145,(주)씨엘엘씨디,35710,2007/12,2010/05/01,1,74709,  소매업; 자동차 제외,4
146,(주)씨엘인터내셔널,37340,2007/12,2016/09/08,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
147,(주)씨유전자,56340,2007/12,2014/05/21,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
148,(주)씨티앤티,50470,2007/12,2012/05/01,1,33001,  자동차 및 트레일러 제조업,4
149,(주)씨티엘테크,88960,2007/12,2012/02/08,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
150,(주)아구스,78670,2007/12,2010/05/01,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
151,(주)아라온테크,41060,2007/12,2014/05/08,1,32902,  기타 기계 및 장비 제조업,4
152,(주)아시아미디어홀딩스,52810,2007/12,2011/11/22,1,105802,  출판업,4
153,(주)아이드림,66850,2007/12,2009/10/07,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
154,(주)아이디에스,78780,2007/12,2016/04/28,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
155,(주)아이디에이치,26230,2007/12,2009/04/29,1,32902,  기타 기계 및 장비 제조업,4
156,(주)아이레보,72430,2007/12,2009/02/03,1,33309,  기타 제품 제조업,4
157,(주)아이비진,39060,2007/12,2008/12/20,1,32103,  의료용 물질 및 의약품 제조업,4
158,(주)아이씨코퍼레이션,80570,2007/12,2009/04/29,1,64102,  종합 건설업,4
159,(주)아이알디,84810,2007/12,2010/04/01,1,32902,  기타 기계 및 장비 제조업,4
160,(주)아이팩토리,53810,2007/12,2016/09/19,1,32902,  기타 기계 및 장비 제조업,4
161,(주)아이피에스,51820,2007/12,2011/01/14,1,32902,  기타 기계 및 장비 제조업,4
162,(주)아인스엠앤엠,40740,2007/12,2012/05/01,1,74705,  소매업; 자동차 제외,4
163,(주)아큐텍,13780,2007/12,2013/04/23,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
164,(주)알덱스,25970,2007/12,2011/12/20,1,32402,  1차 금속 제조업,4
165,(주)알앤엘바이오,3190,2007/12,2013/05/03,1,32101,  의료용 물질 및 의약품 제조업,4
166,(주)알에스넷,46430,2007/12,2012/12/05,1,74605,  도매 및 상품 중개업,4
167,(주)알이네트웍스,23670,2007/12,2010/06/17,1,32803,  전기장비 제조업,4
168,(주)액티투오,47710,2007/12,2010/07/21,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
169,(주)야호커뮤니케이션,59720,2007/12,2009/05/27,1,106301,  정보서비스업,4
170,(주)에너윈,55970,2007/12,2008/05/03,1,106309,  정보서비스업,4
171,(주)에듀아크,46350,2007/12,2010/04/13,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
172,(주)에듀언스,9010,2007/12,2013/05/01,1,168505,  교육 서비스업,4
173,(주)에듀패스,31950,2007/12,2011/06/09,1,168505,  교육 서비스업,4
174,(주)에버리소스,20070,2007/12,2010/05/01,1,74605,  도매 및 상품 중개업,4
175,(주)에스디,66930,2007/12,2010/06/29,1,32102,  의료용 물질 및 의약품 제조업,4
176,(주)에스마크,30270,2007/12,2020/05/21,1,31301,  섬유제품 제조업; 의복제외,4
177,(주)에스브이에이치,46240,2007/12,2011/02/12,1,105802,  출판업,4
178,(주)에스비엠,37630,2007/12,2013/07/24,1,32901,  기타 기계 및 장비 제조업,4
179,(주)에스에스컴텍,36500,2007/12,2017/05/11,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,4
180,(주)에스에이티,158300,2007/12,2021/12/09,1,32902,  기타 기계 및 장비 제조업,4
181,(주)에스에프씨,112240,2007/12,2020/06/30,1,32202,  고무 및 플라스틱제품 제조업,4
182,(주)에스와이코퍼레이션,8080,2007/12,2013/09/25,1,32703,"  의료, 정밀, 광학기기 및 시계 제조업",4
183,(주)에스제이케이,80440,2007/12,2021/09/13,1,74607,  도매 및 상품 중개업,4
184,(주)에스티씨라이프,26220,2007/12,2011/11/29,1,74708,  소매업; 자동차 제외,4
185,(주)에스티앤아이,31800,2007/12,2009/07/01,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
186,(주)에스피코프,48130,2007/12,2010/04/20,1,74607,  도매 및 상품 중개업,4
187,(주)에이디모터스,38120,2007/12,2013/01/30,1,33001,  자동차 및 트레일러 제조업,4
188,(주)에이블씨엔씨,78520,2007/12,2011/09/07,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
189,(주)에이스디지텍,36550,2007/12,2011/08/22,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
190,(주)에이스앤파트너스,32930,2007/12,2012/01/18,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
191,(주)에이스일렉트로닉스,38690,2007/12,2010/04/17,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
192,(주)에이엠에스,44770,2007/12,2009/10/07,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
193,(주)에이원마이크로,37380,2007/12,2012/02/01,1,32805,  전기장비 제조업,4
194,(주)에이제이에스,13340,2007/12,2014/09/02,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
195,(주)에이치디,102210,2007/12,2021/04/19,1,33101,  기타 운송장비 제조업,4
196,(주)에이치비이에너지,17300,2007/12,2010/04/15,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
197,(주)에이치앤아이,103650,2007/12,2016/07/14,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
198,(주)에이치원바이오,52310,2007/12,2009/04/23,1,189001,"  창작, 예술 및 여가관련 서비스업",4
199,(주)에이팸,73070,2007/12,2021/06/04,1,33003,  자동차 및 트레일러 제조업,4
200,(주)에이프로테크놀로지,45470,2007/12,2012/04/24,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",4
201,(주)에임하이글로벌,43580,2007/12,2018/08/10,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
202,(주)에코바이브,15540,2007/12,2023/11/07,1,147509,  사업지원 서비스업,4
203,(주)에코솔루션,52510,2007/12,2011/06/16,1,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",4
204,(주)에코페트로시스템,42870,2007/12,2011/10/06,1,74608,  도매 및 상품 중개업,4
205,(주)에프아이투어,47370,2007/12,2009/04/11,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
206,(주)에프티이앤이,65160,2007/12,2019/05/03,1,32005,  화학물질 및 화학제품 제조업; 의약품 제외,4
207,(주)에피밸리,68630,2007/12,2012/04/24,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
208,(주)엑스로드,74140,2007/12,2010/05/08,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
209,(주)엑스씨이,81500,2007/12,2009/04/29,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
210,(주)엑큐리스,48460,2007/12,2012/11/16,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
211,(주)엔스퍼트,98400,2007/12,2012/07/24,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
212,(주)엔에스브이,95300,2007/12,2017/09/12,1,32901,  기타 기계 및 장비 제조업,4
213,(주)엔에스쇼핑,138250,2007/12,2022/03/22,1,74709,  소매업; 자동차 제외,4
214,(주)엔케이바이오,19260,2007/12,2012/09/05,1,31301,  섬유제품 제조업; 의복제외,4
215,(주)엔터기술,68420,2007/12,2013/04/06,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
216,(주)엘앤씨피,15390,2007/12,2012/04/13,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
217,(주)엘앤피아너스,61140,2007/12,2011/12/28,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
218,(주)엘엑스세미콘,108320,2007/12,2022/11/03,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
219,(주)엘지생명과학,68870,2007/12,2017/01/17,1,32102,  의료용 물질 및 의약품 제조업,4
220,(주)엘지텔레콤,32640,2007/12,2008/04/21,1,106102,  우편 및 통신업,4
221,(주)엠씨넥스,97520,2007/12,2021/07/06,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
222,(주)엠엔에프씨,48640,2007/12,2011/04/13,1,32202,  고무 및 플라스틱제품 제조업,4
223,(주)엠제이비,74150,2007/12,2016/09/05,1,64202,  전문직별 공사업,4
224,(주)엠트론스토리지테크놀로지,46320,2007/12,2009/08/28,1,74605,  도매 및 상품 중개업,4
225,(주)엠피씨플러스,50540,2007/12,2023/05/08,1,147509,  사업지원 서비스업,4
226,(주)연이비앤티,90740,2007/12,2022/10/17,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
227,(주)영진코퍼레이션,53330,2007/12,2015/04/23,1,32901,  기타 기계 및 장비 제조업,4
228,(주)예당컴퍼니,49000,2007/12,2013/09/10,1,105902,  영상ㆍ오디오 기록물 제작 및 배급업,4
229,(주)오라바이오틱스,16160,2007/12,2011/04/26,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
230,(주)오브제,58680,2007/12,2008/04/10,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",4
231,(주)온미디어,45710,2007/12,2011/03/22,1,137105,  전문 서비스업,4
232,(주)올리브나인,52970,2007/12,2010/10/20,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
233,(주)와이즈파워,40670,2007/12,2015/07/16,1,32802,  전기장비 제조업,4
234,(주)우전,52270,2007/12,2017/04/13,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
235,(주)원익테라세미콘,123100,2007/12,2019/02/20,1,32902,  기타 기계 및 장비 제조업,4
236,(주)웨스테이트디벨롭먼트,16140,2007/06,2012/10/12,1,95601,  음식점 및 주점업,4
237,(주)위너스인프라인,5760,2007/10,2009/02/19,1,74604,  도매 및 상품 중개업,4
238,(주)위너지스,26260,2007/12,2018/10/11,1,74608,  도매 및 상품 중개업,4
239,(주)위노바,39790,2007/12,2018/03/09,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
240,(주)위다스,56810,2007/12,2013/09/10,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
241,(주)유니드코리아,110500,2007/12,2014/09/02,1,32902,  기타 기계 및 장비 제조업,4
242,(주)유니텍전자,39040,2007/12,2011/04/29,1,74605,  도매 및 상품 중개업,4
243,(주)유디피,91270,2007/12,2018/04/18,1,105802,  출판업,4
244,(주)유성티에스아이,24870,2007/12,2010/05/03,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
245,(주)유아이에너지,50050,2007/12,2012/09/26,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
246,(주)유에이블,71530,2007/12,2013/04/23,1,74605,  도매 및 상품 중개업,4
247,(주)유일엔시스,38720,2007/12,2013/05/01,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
248,(주)유티엑스,45880,2007/12,2010/04/10,1,74605,  도매 및 상품 중개업,4
249,(주)유퍼트,60670,2007/12,2010/04/13,1,32801,  전기장비 제조업,4
250,(주)이노블루,66200,2007/12,2009/04/11,1,74604,  도매 및 상품 중개업,4
251,(주)이롬텍,45400,2007/10,2010/02/11,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
252,(주)이루넷,41030,2007/12,2010/05/05,1,137309,"  기타 전문, 과학 및 기술 서비스업",4
253,(주)이룸지엔지,50640,2007/12,2011/08/20,1,106309,  정보서비스업,4
254,(주)이매진아시아,36260,2007/12,2021/02/15,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
255,(주)이앤텍,47450,2007/12,2010/11/30,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
256,(주)이엠네트웍스,87730,2007/12,2021/10/08,1,32002,  화학물질 및 화학제품 제조업; 의약품 제외,4
257,(주)인네트,41450,2007/12,2010/09/14,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
258,(주)인스프리트,73130,2007/12,2012/10/12,1,105802,  출판업,4
259,(주)인젠,41630,2007/12,2010/05/08,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
