,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
47,(주)나무가,190510,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
48,(주)나스미디어,89600,2012/12,,1,137103,  전문 서비스업,5
49,(주)나이벡,138610,2012/12,,1,32103,  의료용 물질 및 의약품 제조업,5
50,(주)나이스디앤비,130580,2012/12,,1,147509,  사업지원 서비스업,5
51,(주)나이스홀딩스,34310,2012/12,,1,137105,  전문 서비스업,1
52,(주)남선알미늄,8350,2012/12,,1,32402,  1차 금속 제조업,1
53,(주)남성,4270,2012/12,,1,74607,  도매 및 상품 중개업,1
54,(주)내츄럴엔도텍,168330,2012/12,,1,137001,  연구개발업,5
55,(주)네오리진,94860,2012/12,,1,105802,  출판업,5
56,(주)네오오토,212560,2012/12,,1,33003,  자동차 및 트레일러 제조업,5
57,(주)네오위즈,95660,2012/12,,1,105802,  출판업,5
58,(주)네오위즈홀딩스,42420,2012/12,,1,105802,  출판업,5
59,(주)네오티스,85910,2012/12,,1,33003,  자동차 및 트레일러 제조업,5
60,(주)네오팜,92730,2012/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
61,(주)네이블커뮤니케이션즈,153460,2012/12,,1,105802,  출판업,5
62,(주)네이처셀,7390,2012/12,,1,32101,  의료용 물질 및 의약품 제조업,5
63,(주)네패스,33640,2012/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
64,(주)넥센,5720,2012/12,,1,32201,  고무 및 플라스틱제품 제조업,1
65,(주)넥스턴바이오사이언스,89140,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
66,(주)넥스트아이,137940,2012/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",5
67,(주)노랑풍선,104620,2012/12,,1,147502,  사업지원 서비스업,5
68,(주)노루페인트,90350,2012/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1
69,(주)노루홀딩스,320,2012/12,,1,137105,  전문 서비스업,1
70,(주)노바렉스,194700,2012/12,,1,31007,  식료품 제조업,5
71,(주)노블엠앤비,106520,2012/12,,1,32703,"  의료, 정밀, 광학기기 및 시계 제조업",6
72,(주)녹십자,6280,2012/12,,1,32102,  의료용 물질 및 의약품 제조업,1
73,(주)녹십자엠에스,142280,2012/12,,1,32103,  의료용 물질 및 의약품 제조업,5
74,(주)녹십자홀딩스,5250,2012/12,,1,137105,  전문 서비스업,1
75,(주)녹원씨엔아이,65560,2012/12,,1,31801,  인쇄 및 기록매체 복제업,6
76,(주)농심,4370,2012/12,,1,31007,  식료품 제조업,1
77,(주)농심홀딩스,72710,2012/12,,1,137105,  전문 서비스업,1
78,(주)누리플랜,69140,2012/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
79,(주)누리플렉스,40160,2012/12,,1,105802,  출판업,5
80,(주)뉴보텍,60260,2012/12,,1,32202,  고무 및 플라스틱제품 제조업,5
81,(주)뉴인텍,12340,2012/12,,1,33003,  자동차 및 트레일러 제조업,5
82,(주)뉴파워프라즈마,144960,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
83,(주)뉴프렉스,85670,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
84,(주)다날,64260,2012/12,,1,105802,  출판업,5
85,(주)다산네트웍스,39560,2012/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
86,(주)다산솔루에타,154040,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
87,(주)다우기술,23590,2012/12,,1,106301,  정보서비스업,1
88,(주)다우데이타,32190,2012/12,,1,74605,  도매 및 상품 중개업,5
89,(주)다원시스,68240,2012/12,,1,32801,  전기장비 제조업,5
90,(주)다이나믹디자인,145210,2012/12,,1,32902,  기타 기계 및 장비 제조업,1
91,(주)대교,19680,2012/12,,1,168501,  교육 서비스업,1
92,(주)대구백화점,6370,2012/03,,1,74701,  소매업; 자동차 제외,1
93,(주)대덕,8060,2012/12,,1,137105,  전문 서비스업,1
94,(주)대동,490,2012/12,,1,32902,  기타 기계 및 장비 제조업,1
95,(주)대동스틸,48470,2012/12,,1,32401,  1차 금속 제조업,5
96,(주)대륙제관,4780,2012/12,,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,5
97,(주)대림제지,17650,2012/12,,1,31709,"  펄프, 종이 및 종이제품 제조업",5
98,(주)대명소노시즌,7720,2012/12,,1,74608,  도매 및 상품 중개업,5
99,(주)대성미생물연구소,36480,2012/12,,1,32102,  의료용 물질 및 의약품 제조업,5
100,(주)대성파인텍,104040,2012/12,,1,33003,  자동차 및 트레일러 제조업,5
101,(주)대성하이텍,129920,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
102,(주)대양금속,9190,2012/12,,1,32401,  1차 금속 제조업,1
103,(주)대우건설,47040,2012/12,,1,64101,  종합 건설업,1
104,(주)대웅,3090,2012/12,,1,32102,  의료용 물질 및 의약품 제조업,1
105,(주)대웅제약,69620,2012/12,,1,32102,  의료용 물질 및 의약품 제조업,1
106,(주)대원,7680,2012/12,,1,64101,  종합 건설업,5
107,(주)대유,290380,2012/12,,1,32003,  화학물질 및 화학제품 제조업; 의약품 제외,6
108,(주)대유에이텍,2880,2012/12,,1,33003,  자동차 및 트레일러 제조업,1
109,(주)대유플러스,300,2012/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",3
110,(주)대창,12800,2012/12,,1,32402,  1차 금속 제조업,1
111,(주)대창솔루션,96350,2012/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
112,(주)대창스틸,140520,2012/12,,1,32401,  1차 금속 제조업,5
113,(주)대한과학,131220,2012/12,,1,74605,  도매 및 상품 중개업,5
114,(주)대한항공,3490,2012/12,,1,85101,  항공 운송업,1
115,(주)대현,16090,2012/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
116,(주)대호에이엘,69460,2012/12,,1,32402,  1차 금속 제조업,1
117,(주)대호특수강,21040,2012/12,,1,32401,  1차 금속 제조업,5
118,(주)더 미동,161570,2012/12,,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
119,(주)더존비즈온,12510,2012/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
120,(주)더코디,224060,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
121,(주)덕성,4830,2012/12,,1,32202,  고무 및 플라스틱제품 제조업,1
122,(주)덕신하우징,90410,2012/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
123,(주)데이타솔루션,263800,2012/12,,1,74605,  도매 및 상품 중개업,5
124,(주)덴티움,145720,2012/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1
125,(주)도화엔지니어링,2150,2012/12,,1,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1
126,(주)동구바이오제약,6620,2012/12,,1,32102,  의료용 물질 및 의약품 제조업,5
127,(주)동국알앤에스,75970,2012/12,,1,32309,  비금속 광물제품 제조업,5
128,(주)동국에스엔씨,100130,2012/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
129,(주)동남합성,23450,2012/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,1
130,(주)동방,4140,2012/12,,1,85209,  창고 및 운송관련 서비스업,1
131,(주)동방선기,99410,2012/12,,1,33101,  기타 운송장비 제조업,5
132,(주)동방아그로,7590,2012/12,,1,32003,  화학물질 및 화학제품 제조업; 의약품 제외,1
133,(주)동서,26960,2012/12,,1,74603,  도매 및 상품 중개업,1
134,(주)동성케미컬,102260,2012/12,,1,137105,  전문 서비스업,1
135,(주)동성화인텍,33500,2012/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,5
136,(주)동아엘텍,88130,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
137,(주)동아지질,28100,2012/12,,1,64201,  전문직별 공사업,1
138,(주)동양,1520,2012/12,,1,32303,  비금속 광물제품 제조업,1
139,(주)동양고속,84670,2012/12,,1,84902,  육상운송 및 파이프라인 운송업,1
140,(주)동양에스텍,60380,2012/12,,1,32401,  1차 금속 제조업,5
141,(주)동우팜투테이블,88910,2012/12,,1,31001,  식료품 제조업,5
142,(주)동운아나텍,94170,2012/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
143,(주)동원개발,13120,2012/12,,1,64101,  종합 건설업,5
144,(주)동원에프앤비,49770,2012/12,,1,31007,  식료품 제조업,1
145,(주)동일기연,32960,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
146,(주)동진쎄미켐,5290,2012/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,5
147,(주)두산,150,2012/12,,1,137105,  전문 서비스업,1
148,(주)두산테스나,131970,2012/12,,1,137309,"  기타 전문, 과학 및 기술 서비스업",5
149,(주)두올,16740,2012/12,,1,33003,  자동차 및 트레일러 제조업,1
150,(주)듀오백,73190,2012/12,,1,33201,  가구 제조업,5
151,(주)드래곤플라이,30350,2012/12,,1,105802,  출판업,5
152,(주)드림씨아이에스,223250,2012/12,,1,137001,  연구개발업,5
153,(주)드림어스컴퍼니,60570,2012/12,,1,106301,  정보서비스업,5
154,(주)드림텍,192650,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
155,(주)디모아,16670,2012/12,,1,74607,  도매 및 상품 중개업,5
156,(주)디바이스이엔지,187870,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
157,(주)디비아이엔씨,12030,2012/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
158,(주)디스플레이테크,66670,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
159,(주)디아이,3160,2012/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",1
160,(주)디아이씨,92200,2012/12,,1,33003,  자동차 및 트레일러 제조업,1
161,(주)디알비동일,4840,2012/12,,1,32201,  고무 및 플라스틱제품 제조업,1
162,(주)디알젬,263690,2012/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
163,(주)디에스앤엘,141020,2012/12,,1,74709,  소매업; 자동차 제외,6
164,(주)디에스이엔,65150,2012/12,,1,74603,  도매 및 상품 중개업,5
165,(주)디에스케이,109740,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
166,(주)디에이치오토웨어,25440,2012/12,,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
167,(주)디에이테크놀로지,196490,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
168,(주)디에이피,66900,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
169,(주)디엔에이링크,127120,2012/12,,1,137001,  연구개발업,5
170,(주)디엔에프,92070,2012/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
171,(주)디엔오토모티브,7340,2012/12,,1,32802,  전기장비 제조업,1
172,(주)디엠에스,68790,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
173,(주)디오,39840,2012/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
174,(주)디이엔티,79810,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
175,(주)디지아이,43360,2012/12,,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
176,(주)디지캡,197140,2012/12,,1,105802,  출판업,5
177,(주)디지털대성,68930,2012/12,,1,168505,  교육 서비스업,5
178,(주)디지틀조선일보,33130,2012/12,,1,106301,  정보서비스업,5
179,(주)디케이앤디,263020,2012/12,,1,32202,  고무 및 플라스틱제품 제조업,5
180,(주)디티앤씨,187220,2012/12,,1,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",5
181,(주)딜리,131180,2012/12,,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
182,(주)라온테크,232680,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
183,(주)라온텍,418420,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
184,(주)라이온켐텍,171120,2012/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
185,(주)라이트론,69540,2012/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
186,(주)락앤락,115390,2012/12,,1,32202,  고무 및 플라스틱제품 제조업,1
187,(주)래몽래인,200350,2012/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
188,(주)랩지노믹스,84650,2012/12,,1,137001,  연구개발업,5
189,(주)레고켐바이오사이언스,141080,2012/12,,1,137001,  연구개발업,5
190,(주)레드캡투어,38390,2012/12,,1,147502,  사업지원 서비스업,5
191,(주)레이언스,228850,2012/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
192,(주)로보스타,90360,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
193,(주)로보티즈,108490,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
194,(주)로지시스,67730,2012/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
195,(주)루멘스,38060,2012/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
196,(주)룽투코리아,60240,2012/12,,1,105802,  출판업,5
197,(주)리노스,39980,2012/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
198,(주)리더스코스메틱,16100,2012/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
199,(주)리드,197210,2012/12,,1,32902,  기타 기계 및 장비 제조업,6
200,(주)리드코프,12700,2012/12,,1,74607,  도매 및 상품 중개업,5
201,(주)리튬포어스,73570,2012/12,,1,33309,  기타 제품 제조업,5
202,(주)링네트,42500,2012/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
203,(주)마니커,27740,2012/12,,1,31001,  식료품 제조업,1
204,(주)마니커에프앤지,195500,2012/12,,1,31001,  식료품 제조업,5
205,(주)마이크로컨텍솔루션,98120,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
206,(주)마크로밀엠브레인,169330,2012/12,,1,137104,  전문 서비스업,5
207,(주)마크로젠,38290,2012/12,,1,137309,"  기타 전문, 과학 및 기술 서비스업",5
208,(주)매직마이크로,127160,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
209,(주)매커스,93520,2012/12,,1,74605,  도매 및 상품 중개업,5
210,(주)머큐리,100590,2012/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
211,(주)멀티캠퍼스,67280,2012/12,,1,168506,  교육 서비스업,5
212,(주)메가터치,446540,2012/12,,1,32802,  전기장비 제조업,5
213,(주)메디아나,41920,2012/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
214,(주)메디콕스,54180,2012/06,,1,33101,  기타 운송장비 제조업,5
215,(주)메디톡스,86900,2012/12,,1,32101,  의료용 물질 및 의약품 제조업,5
216,(주)메디프론디비티,65650,2012/12,,1,74605,  도매 및 상품 중개업,5
217,(주)메지온,140410,2012/12,,1,137001,  연구개발업,5
218,(주)메카로,241770,2012/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
219,(주)메타랩스,90370,2012/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
220,(주)메타바이오메드,59210,2012/12,,1,32103,  의료용 물질 및 의약품 제조업,5
221,(주)모나리자,12690,2012/12,,1,31709,"  펄프, 종이 및 종이제품 제조업",1
222,(주)모나미,5360,2012/12,,1,74604,  도매 및 상품 중개업,1
223,(주)모다이노칩,80420,2012/12,,1,74704,  소매업; 자동차 제외,5
224,(주)모두투어네트워크,80160,2012/12,,1,147502,  사업지원 서비스업,5
225,(주)모베이스,101330,2012/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
226,(주)모베이스전자,12860,2012/12,,1,33003,  자동차 및 트레일러 제조업,5
227,(주)모아텍,33200,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
228,(주)모토닉,9680,2012/12,,1,33003,  자동차 및 트레일러 제조업,1
229,(주)모헨즈,6920,2012/12,,1,32303,  비금속 광물제품 제조업,5
230,(주)무궁화인포메이션테크놀로지,38340,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
231,(주)무학,33920,2012/12,,1,31101,  음료 제조업,1
232,(주)미래아이앤지,7120,2012/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
233,(주)미래컴퍼니,49950,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
234,(주)미코,59090,2012/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
235,(주)미투온,201490,2012/12,,1,105802,  출판업,5
236,(주)바른손,18700,2012/03,,1,74604,  도매 및 상품 중개업,5
237,(주)바른손이앤에이,35620,2012/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
238,(주)바이넥스,53030,2012/12,,1,32102,  의료용 물질 및 의약품 제조업,5
239,(주)바이오니아,64550,2012/12,,1,32103,  의료용 물질 및 의약품 제조업,5
240,(주)바이오스마트,38460,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
241,(주)바이오톡스텍,86040,2012/12,,1,137001,  연구개발업,5
242,(주)바텍,43150,2012/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
243,(주)방림,3610,2012/09,,1,31302,  섬유제품 제조업; 의복제외,1
244,(주)백금티앤에이,46310,2012/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
245,(주)백산,35150,2012/12,,1,32202,  고무 및 플라스틱제품 제조업,1
246,(주)버킷스튜디오,66410,2012/12,,1,106102,  우편 및 통신업,6
247,(주)베셀,177350,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
248,(주)벽산,7210,2012/12,,1,32309,  비금속 광물제품 제조업,1
249,(주)보광산업,225530,2012/12,,1,32309,  비금속 광물제품 제조업,5
250,(주)보락,2760,2012/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1
251,(주)보령,3850,2012/12,,1,32102,  의료용 물질 및 의약품 제조업,1
252,(주)부-스타,8470,2012/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
253,(주)부방,14470,2012/12,,1,126801,  부동산업,5
254,(주)뷰웍스,100120,2012/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
255,(주)브리지텍,64480,2012/12,,1,105802,  출판업,5
256,(주)브이티지엠피,18290,2012/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
257,(주)블레이드엔터테인먼트,44480,2012/12,,1,32201,  고무 및 플라스틱제품 제조업,5
258,(주)블루콤,33560,2012/12,,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
259,(주)비덴트,121800,2012/06,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
260,(주)비보존제약,82800,2012/12,,1,32102,  의료용 물질 및 의약품 제조업,5
261,(주)비비안,2070,2012/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
262,(주)비상교육,100220,2012/12,,1,105801,  출판업,1
263,(주)비씨월드제약,200780,2012/12,,1,32102,  의료용 물질 및 의약품 제조업,5
264,(주)비아트론,141000,2012/12,,1,32902,  기타 기계 및 장비 제조업,5
265,(주)비에이치,90460,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
266,(주)비엘,142760,2012/12,,1,137001,  연구개발업,5
267,(주)비엘팜텍,65170,2012/12,,1,74603,  도매 및 상품 중개업,5
268,(주)비엠티,86670,2012/12,,1,32901,  기타 기계 및 장비 제조업,5
269,(주)비와이씨,1460,2012/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
270,(주)비지에프,27410,2012/12,,1,137105,  전문 서비스업,1
271,(주)비지에프에코머티리얼즈,126600,2012/12,,1,32002,  화학물질 및 화학제품 제조업; 의약품 제외,5
272,(주)비츠로셀,82920,2012/03,,1,32802,  전기장비 제조업,5
273,(주)비츠로시스,54220,2012/03,,1,32801,  전기장비 제조업,5
274,(주)비츠로테크,42370,2012/03,,1,137105,  전문 서비스업,5
275,(주)비케이홀딩스,50090,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
276,(주)비트컴퓨터,32850,2012/12,,1,105802,  출판업,5
277,(주)빅솔론,93190,2012/12,,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
278,(주)빅텍,65450,2012/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",5
279,(주)빅토리콘텐츠,210120,2012/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
280,(주)빙그레,5180,2012/12,,1,31005,  식료품 제조업,1
281,(주)사람인,143240,2012/12,,1,106301,  정보서비스업,5
282,(주)사조대림,3960,2012/12,,1,31002,  식료품 제조업,1
283,(주)사조오양,6090,2012/12,,1,31002,  식료품 제조업,1
284,(주)삼기,122350,2012/12,,1,33003,  자동차 및 트레일러 제조업,5
285,(주)삼보판지,23600,2012/12,,1,31701,"  펄프, 종이 및 종이제품 제조업",5
286,(주)삼성출판사,68290,2012/12,,1,105801,  출판업,1
287,(주)삼양사,145990,2012/12,,1,31007,  식료품 제조업,1
288,(주)삼양홀딩스,70,2012/12,,1,137105,  전문 서비스업,1
289,(주)삼에스코리아,60310,2012/03,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
290,(주)삼영,3720,2012/12,,1,32202,  고무 및 플라스틱제품 제조업,1
291,(주)삼원강재,23000,2012/12,,1,33003,  자동차 및 트레일러 제조업,1
292,(주)삼익악기,2450,2012/12,,1,33302,  기타 제품 제조업,1
293,(주)삼일,32280,2012/12,,1,84903,  육상운송 및 파이프라인 운송업,5
294,(주)삼일기업공사,2290,2012/12,,1,64101,  종합 건설업,5
295,(주)삼일씨엔에스,4440,2012/12,,1,32303,  비금속 광물제품 제조업,1
296,(주)삼진,32750,2012/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
297,(주)삼진엘앤디,54090,2012/12,,1,33309,  기타 제품 제조업,5
298,(주)삼천리,4690,2012/12,,1,43502,"  전기, 가스, 증기 및 공기조절 공급업",1
299,(주)삼표시멘트,38500,2012/12,,1,32309,  비금속 광물제품 제조업,5
300,(주)삼화네트웍스,46390,2012/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
301,(주)상보,27580,2012/12,,1,32202,  고무 및 플라스틱제품 제조업,5
302,(주)상상인,38540,2012/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
303,(주)상상인인더스트리,101000,2012/12,,1,32902,  기타 기계 및 장비 제조업,6
304,(주)상아프론테크,89980,2012/12,,1,32202,  고무 및 플라스틱제품 제조업,5
305,(주)상지카일룸,42940,2012/12,,1,64101,  종합 건설업,5
306,(주)새로닉스,42600,2012/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
307,(주)새빗켐,107600,2012/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
308,(주)서남,294630,2012/12,,1,32809,  전기장비 제조업,5
